VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
K,Potassium,grab-nonsensor,mg/L,292,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.38,84.59
Mg,Magnesium,grab-nonsensor,mg/L,292,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.38,84.59
Na,Sodium,grab-nonsensor,mg/L,292,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.38,84.59
NH4_N,Ammonium-N,grab-nonsensor,mg/L,1086,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,2.03,89.5
NO3_NO2_N,Nitrate-N and nitrite-N,grab-nonsensor,mg/L,1247,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,0.08,89.98
SO4_S,Sulfate-S,grab-nonsensor,mg/L,333,1991-06-14T00:00:00Z,2007-08-02T00:00:00Z,0.1,21.02,84.98
SRP,Soluble Reactive Phosphorus,grab-nonsensor,mg/L,1127,1989-07-01T00:00:00Z,2017-08-25T00:00:00Z,0.1,4.17,90.33
TDN,Total Dissolved Nitrogen,grab-nonsensor,mg/L,689,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,27,90.28
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,809,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,25.71,91.22
TPC,Total Particulate Carbon,grab-nonsensor,mg/L,283,1994-07-14T00:00:00Z,2010-08-10T00:00:00Z,0,0,89.75
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,283,1994-07-14T00:00:00Z,2010-08-10T00:00:00Z,0,0,89.75
TPP,Total Particulate Phosphorus,grab-nonsensor,mg/L,640,1994-07-14T00:00:00Z,2017-08-25T00:00:00Z,0.1,15.47,90.94
