Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Niwot,ALBION_INLET,mg/L,4878,1985-05-10T00:00:00Z,2004-11-12T00:00:00Z,0.7
LTER,Niwot,FLUME,mg/L,1666,2005-06-17T00:00:00Z,2017-04-12T00:00:00Z,0.4
LTER,Niwot,GREEN1,mg/L,3052,1985-06-07T00:00:00Z,2010-10-08T00:00:00Z,0.3
LTER,Niwot,GREEN4,mg/L,12815,1985-03-29T00:00:00Z,2018-10-19T00:00:00Z,1
LTER,Niwot,GREEN5,mg/L,4580,1985-05-31T00:00:00Z,2018-09-26T00:00:00Z,0.4
LTER,Niwot,MARTINELLI,mg/L,8197,1984-05-25T00:00:00Z,2018-08-17T00:00:00Z,0.7
LTER,Niwot,NAVAJO,mg/L,3714,1985-06-14T00:00:00Z,2018-09-21T00:00:00Z,0.3
LTER,Niwot,ROCK_GLACIER,mg/L,1952,1998-07-17T00:00:00Z,2018-09-26T00:00:00Z,0.3
LTER,Niwot,SADDLE,mg/L,3632,1994-05-27T00:00:00Z,2018-07-25T00:00:00Z,0.4
LTER,Niwot,SADDLE_007,mg/L,1826,1994-05-18T00:00:00Z,2018-06-21T00:00:00Z,0.2
LTER,Niwot,SODDIE,mg/L,200,1999-06-05T00:00:00Z,2013-06-18T00:00:00Z,0
LTER,Plum Island Ecosystem,egypt_river,mg/L,3653,1999-02-25T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Plum Island Ecosystem,ipswich_dam,mg/L,4199,1993-09-21T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Plum Island Ecosystem,little_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,mill_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,parker_dam,mg/L,4120,1993-06-19T00:00:00Z,2017-08-16T00:00:00Z,0.5
NEON,NEON,ARIK,mg/L,5142,2012-02-01T00:00:00Z,2020-12-01T00:00:00Z,1.6
NEON,NEON,BIGC,mg/L,1960,2018-02-20T00:00:00Z,2020-12-01T00:00:00Z,1.9
NEON,NEON,BLDE,mg/L,2388,2018-03-07T00:00:00Z,2020-11-07T00:00:00Z,2.4
NEON,NEON,BLUE,mg/L,2492,2017-03-09T00:00:00Z,2020-03-18T00:00:00Z,2.3
NEON,NEON,BLWA,mg/L,2766,2016-10-05T00:00:00Z,2020-01-23T00:00:00Z,2.3
NEON,NEON,CARI,mg/L,2122,2016-10-05T00:00:00Z,2020-10-22T00:00:00Z,1.4
NEON,NEON,COMO,mg/L,3934,2015-05-22T00:00:00Z,2020-11-12T00:00:00Z,2
NEON,NEON,CUPE,mg/L,3992,2014-12-31T00:00:00Z,2020-12-01T00:00:00Z,1.8
NEON,NEON,FLNT,mg/L,2648,2017-03-08T00:00:00Z,2020-12-01T00:00:00Z,1.9
NEON,NEON,GUIL,mg/L,2718,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,1.5
NEON,NEON,HOPB,mg/L,3412,2016-10-19T00:00:00Z,2020-12-01T00:00:00Z,2.3
NEON,NEON,KING,mg/L,3718,2015-06-10T00:00:00Z,2020-12-01T00:00:00Z,1.9
NEON,NEON,LECO,mg/L,3554,2015-08-11T00:00:00Z,2020-12-01T00:00:00Z,1.8
NEON,NEON,LEWI,mg/L,4118,2016-10-06T00:00:00Z,2020-12-01T00:00:00Z,2.7
NEON,NEON,MART,mg/L,3176,2017-11-08T00:00:00Z,2020-12-01T00:00:00Z,2.8
NEON,NEON,MAYF,mg/L,3786,2014-10-22T00:00:00Z,2020-12-01T00:00:00Z,1.7
NEON,NEON,MCDI,mg/L,3860,2016-12-14T00:00:00Z,2020-12-01T00:00:00Z,2.7
NEON,NEON,MCRA,mg/L,3300,2017-06-14T00:00:00Z,2020-12-01T00:00:00Z,2.6
NEON,NEON,OKSR,mg/L,487,2017-05-23T00:00:00Z,2019-11-06T00:00:00Z,0.5
NEON,NEON,POSE,mg/L,4080,2014-10-29T00:00:00Z,2020-12-01T00:00:00Z,1.8
NEON,NEON,PRIN,mg/L,2888,2016-10-05T00:00:00Z,2020-06-14T00:00:00Z,2.1
NEON,NEON,REDB,mg/L,2434,2012-02-04T00:00:00Z,2020-12-01T00:00:00Z,0.8
NEON,NEON,SYCA,mg/L,1470,2017-06-21T00:00:00Z,2020-02-27T00:00:00Z,1.5
NEON,NEON,TECR,mg/L,1570,2018-10-31T00:00:00Z,2020-12-01T00:00:00Z,2.1
NEON,NEON,TOMB,mg/L,2572,2016-10-12T00:00:00Z,2020-02-13T00:00:00Z,2.1
NEON,NEON,WALK,mg/L,4284,2015-04-14T00:00:00Z,2020-12-01T00:00:00Z,2.1
NEON,NEON,WLOU,mg/L,3570,2017-05-03T00:00:00Z,2020-12-01T00:00:00Z,2.7
