Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Arctic,Toolik_River_TK_Mid,mg/L,51,2007-07-19T00:00:00Z,2015-08-09T00:00:00Z,0
LTER,Konza,N02B,mg/L,2304,2009-05-07T00:00:00Z,2019-09-21T00:00:00Z,0.6
LTER,Konza,N02B,mg/L,2304,2009-05-07T00:00:00Z,2019-09-21T00:00:00Z,0.6
LTER,Konza,N04D,mg/L,2064,2009-05-07T00:00:00Z,2019-12-31T00:00:00Z,0.5
LTER,Konza,SHAN,mg/L,1452,2009-05-07T00:00:00Z,2019-10-26T00:00:00Z,0.4
LTER,Plum Island Ecosystem,bear_meadow,mg/L,2500,2006-12-22T00:00:00Z,2019-08-01T00:00:00Z,0.5
LTER,Plum Island Ecosystem,cart_creek,mg/L,2552,2006-12-22T00:00:00Z,2019-07-29T00:00:00Z,0.6
LTER,Plum Island Ecosystem,egypt_river,mg/L,3605,1999-02-25T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Plum Island Ecosystem,ipswich_dam,mg/L,5775,1993-09-21T00:00:00Z,2019-07-29T00:00:00Z,0.6
LTER,Plum Island Ecosystem,little_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,mill_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,parker_dam,mg/L,5837,1993-06-19T00:00:00Z,2019-07-29T00:00:00Z,0.6
LTER,Plum Island Ecosystem,saw_mill_brook,mg/L,2636,2006-12-22T00:00:00Z,2019-08-01T00:00:00Z,0.6
LTER,Santa Barbara,AB00,mg/L,708,2001-02-20T00:00:00Z,2018-03-26T00:00:00Z,0.1
LTER,Santa Barbara,AT07,mg/L,3,2005-10-18T00:00:00Z,2007-01-28T00:00:00Z,0
LTER,Santa Barbara,BC02,mg/L,513,2005-11-08T00:00:00Z,2018-03-24T00:00:00Z,0.1
LTER,Santa Barbara,DV01,mg/L,942,2003-11-01T00:00:00Z,2007-03-01T00:00:00Z,0.8
LTER,Santa Barbara,GV01,mg/L,423,2003-02-13T00:00:00Z,2017-02-19T00:00:00Z,0.1
LTER,Santa Barbara,HO00,mg/L,87,2005-01-22T00:00:00Z,2018-03-24T00:00:00Z,0
LTER,Santa Barbara,MC00,mg/L,888,2001-03-05T00:00:00Z,2018-03-25T00:00:00Z,0.1
LTER,Santa Barbara,MC06,mg/L,169,2001-11-25T00:00:00Z,2018-03-25T00:00:00Z,0
LTER,Santa Barbara,ON02,mg/L,226,2004-10-20T00:00:00Z,2009-12-13T00:00:00Z,0.1
LTER,Santa Barbara,RG01,mg/L,191,2002-12-22T00:00:00Z,2018-03-24T00:00:00Z,0
LTER,Santa Barbara,RS02,mg/L,184,2003-12-25T00:00:00Z,2018-03-25T00:00:00Z,0
LTER,Santa Barbara,SP02,mg/L,132,2008-12-15T00:00:00Z,2013-03-09T00:00:00Z,0.1
NEON,NEON,ARIK,mg/L,1345,2012-02-01T00:00:00Z,2019-12-19T00:00:00Z,0.5
NEON,NEON,BIGC,mg/L,474,2018-02-20T00:00:00Z,2019-12-05T00:00:00Z,0.7
NEON,NEON,BLDE,mg/L,505,2018-03-14T00:00:00Z,2019-12-04T00:00:00Z,0.8
NEON,NEON,BLUE,mg/L,849,2017-03-09T00:00:00Z,2019-12-17T00:00:00Z,0.8
NEON,NEON,BLWA,mg/L,991,2016-10-05T00:00:00Z,2019-12-18T00:00:00Z,0.8
NEON,NEON,CARI,mg/L,591,2016-10-05T00:00:00Z,2019-12-10T00:00:00Z,0.5
NEON,NEON,COMO,mg/L,884,2015-05-22T00:00:00Z,2019-12-18T00:00:00Z,0.5
NEON,NEON,CUPE,mg/L,1082,2014-12-31T00:00:00Z,2019-12-10T00:00:00Z,0.6
NEON,NEON,FLNT,mg/L,818,2017-03-08T00:00:00Z,2019-12-18T00:00:00Z,0.8
NEON,NEON,GUIL,mg/L,950,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.5
NEON,NEON,HOPB,mg/L,994,2016-10-19T00:00:00Z,2019-12-10T00:00:00Z,0.9
NEON,NEON,KING,mg/L,1085,2015-06-10T00:00:00Z,2019-12-04T00:00:00Z,0.7
NEON,NEON,LECO,mg/L,972,2015-08-11T00:00:00Z,2019-12-17T00:00:00Z,0.6
NEON,NEON,LEWI,mg/L,972,2016-10-06T00:00:00Z,2019-12-12T00:00:00Z,0.8
NEON,NEON,MART,mg/L,669,2017-11-08T00:00:00Z,2019-12-18T00:00:00Z,0.9
NEON,NEON,MAYF,mg/L,1231,2014-10-22T00:00:00Z,2019-12-13T00:00:00Z,0.7
NEON,NEON,MCDI,mg/L,990,2016-12-14T00:00:00Z,2019-12-11T00:00:00Z,0.9
NEON,NEON,MCRA,mg/L,693,2017-06-14T00:00:00Z,2019-12-20T00:00:00Z,0.8
NEON,NEON,OKSR,mg/L,487,2017-05-23T00:00:00Z,2019-11-06T00:00:00Z,0.5
NEON,NEON,POSE,mg/L,1194,2014-10-29T00:00:00Z,2019-12-11T00:00:00Z,0.6
NEON,NEON,PRIN,mg/L,789,2016-10-05T00:00:00Z,2019-12-18T00:00:00Z,0.7
NEON,NEON,REDB,mg/L,935,2012-02-04T00:00:00Z,2019-12-04T00:00:00Z,0.3
NEON,NEON,SYCA,mg/L,354,2017-06-21T00:00:00Z,2019-12-20T00:00:00Z,0.4
NEON,NEON,TECR,mg/L,284,2018-10-31T00:00:00Z,2019-11-14T00:00:00Z,0.7
NEON,NEON,TOMB,mg/L,1047,2016-10-12T00:00:00Z,2019-12-17T00:00:00Z,0.9
NEON,NEON,WALK,mg/L,1172,2015-04-14T00:00:00Z,2019-12-17T00:00:00Z,0.7
NEON,NEON,WLOU,mg/L,886,2017-05-03T00:00:00Z,2019-12-11T00:00:00Z,0.9
